StartTime,Label,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Age,Height,Weight,Gender
23.07.2024 20:42,Dip,"2.3748764991760254,1.5487544536590576,2.5471596717834473,6.294918060302734,5.1427741050720215,8.873783111572266,9.1112699508667,10.223334312438965,10.4219388961792,6.784250259399414,6.57547664642334,2.768495798110962,-4.6301116943359375","8.910273551940918,9.006584167480469,9.558728218078613,6.109474182128906,7.398009300231934,5.420341491699219,3.284149169921875,1.7928223609924316,3.492922782897949,5.73260498046875,7.646862983703613,9.024530410766602,11.554342269897461","-0.45942193269729614,-0.10049854964017868,-0.20398813486099243,-1.0414760112762451,-2.1954147815704346,-0.1663011759519577,-1.0558329820632935,-0.9684949517250061,-0.48394837975502014,-1.1443674564361572,-1.5984054803848267,-1.7940187454223633,-1.441077470779419","-0.7199047207832336,-0.893390417098999,-0.11362093687057495,-0.2997821271419525,-0.004734205547720194,-0.1270599663257599,0.2548835277557373,0.6162103414535522,0.521984338760376,0.32849279046058655,0.08216137439012527,0.07712173461914062,0.01817324012517929","-1.5448782444000244,-0.2122756689786911,-0.23808473348617554,-0.16752979159355164,0.4992296099662781,0.23839016258716583,0.17730364203453064,1.3367258310317993,-0.013897184282541275,0.6197227835655212,0.2845104932785034,0.10445795953273773,0.1895209401845932","-1.8496999740600586,-0.8495608568191528,-0.0010690141934901476,-0.02275473065674305,0.04749477282166481,-0.06017022579908371,0.22617286443710327,1.2878566980361938,1.2646437883377075,1.229519009590149,1.5170838832855225,1.5642731189727783,1.1157454252243042",25,185,71,male
23.07.2024 20:42,Dip,"3.8596229553222656,0.14297115802764893,1.5278172492980957,1.8161523342132568,2.3922245502471924,2.42093825340271,2.925823926925659,6.025725841522217,6.020341873168945,6.8004021644592285,8.645268440246582,9.93679428100586,10.182656288146973,11.583654403686523,9.460023880004883,6.4319071769714355,6.766902446746826,5.467599868774414,2.3162522315979004,1.7114664316177368,2.197209358215332","8.85942554473877,10.071989059448242,9.844072341918945,9.824331283569336,9.020342826843262,8.626724243164062,7.994420528411865,8.446065902709961,7.527820110321045,6.359524250030518,4.147958278656006,3.66520619392395,1.2472587823867798,-0.5216353535652161,3.149552822113037,6.735795974731445,7.503891944885254,9.916455268859863,9.265607833862305,8.685946464538574,9.364311218261719","-0.2787638306617737,-0.9960124492645264,-0.41575294733047485,-1.1682956218719482,-1.2813565731048584,-0.9702895879745483,-1.5254244804382324,-0.5587241053581238,-1.9800606966018677,-3.0005996227264404,-0.8410771489143372,-1.469791293144226,0.6376872062683105,-1.6791633367538452,-0.6897311210632324,0.537188708782196,-1.9459630250930786,-2.7972097396850586,-1.0115658044815063,-0.9110672473907471,-0.20518454909324646","0.399200439453125,0.16294831037521362,-0.2002110779285431,-0.5503895878791809,-0.5305364727973938,-1.0012081861495972,-0.7545713186264038,-0.018020525574684143,-0.15393804013729095,0.09117163717746735,0.06444628536701202,0.19624045491218567,0.34804046154022217,0.644768238067627,0.4245513379573822,0.5926920175552368,0.27091872692108154,-0.05864306539297104,-0.08643743395805359,-0.16065755486488342,0.047189339995384216","0.052228979766368866,-0.12140946835279465,-0.8536841869354248,-1.7400496006011963,-1.5758795738220215,-1.6374242305755615,-1.7168368101119995,-0.055894169956445694,0.30512720346450806,-0.08933904021978378,0.06627888232469559,0.3286454975605011,0.8292495608329773,0.8333728909492493,0.2623666226863861,0.741895854473114,0.5905539989471436,0.15745051205158234,0.2070833146572113,-0.3263547718524933,-0.0429132841527462","-1.2188289165496826,-2.0428860187530518,-1.9955440759658813,-1.679421305656433,-1.5375478267669678,-1.8852828741073608,-0.9989174008369446,0.06918048858642578,0.007941247895359993,0.08002334833145142,0.05451972410082817,0.12446379661560059,0.46105054020881653,1.0201449394226074,1.1942415237426758,1.1714868545532227,1.4173600673675537,1.566258430480957,1.5326608419418335,1.408349871635437,-0.06948592513799667",25,185,71,male
23.07.2024 20:42,Dip,"3.390629768371582,1.852044701576233,0.4977070987224579,2.681756019592285,3.2374889850616455,4.507479667663574,6.425925254821777,7.560721397399902,9.139984130859375,10.423135757446289,10.907682418823242,10.911271095275879,8.640482902526855,5.1290154457092285,3.5324044227600098,2.586043119430542,6.3254265785217285,1.908874273300171,0.8715856671333313,0.8715856671333313","9.19143009185791,9.33440113067627,9.519247055053711,9.075976371765137,9.071788787841797,8.401200294494629,7.2472615242004395,6.973283290863037,4.292723655700684,2.3024935722351074,-0.8524430394172668,0.649053156375885,4.309473514556885,8.076375007629395,9.355937004089355,8.927620887756348,7.856235027313232,9.528818130493164,9.354740142822266,10.075577735900879","-1.3663017749786377,0.33858439326286316,0.1824527233839035,0.4654040038585663,-0.7082754969596863,-1.688734531402588,-1.0163514614105225,0.08255238085985184,-0.7603194117546082,0.31824541091918945,-1.2544373273849487,-1.8699909448623657,-0.24227328598499298,-1.4063814878463745,0.9487541913986206,-0.7782655358314514,-3.0550363063812256,-0.3290131092071533,0.7794619798660278,1.200000524520874","0.34804046154022217,0.04657847434282303,-0.12018773704767227,-0.48426342010498047,-0.417679101228714,-0.6241515874862671,-0.9289733171463013,-0.31459560990333557,-0.1085812970995903,-0.0884227454662323,-0.03726277872920036,0.0708603709936142,0.5836817622184753,0.6614143252372742,0.5299255847930908,0.3900374472141266,0.26633724570274353,0.21120665967464447,-0.04963280260562897,-0.09560041129589081","0.5111414790153503,0.11270463466644287,-0.16569720208644867,-1.0766500234603882,-1.1258246898651123,-1.50211763381958,-1.0074695348739624,0.3104722499847412,0.09896016865968704,0.096211276948452,0.2802344262599945,0.2396118938922882,0.09254608303308487,0.6966918110847473,0.5244278311729431,0.7060074806213379,0.570242702960968,0.37262779474258423,-0.018936822190880775,-0.006719517521560192","-1.612226128578186,-2.1424572467803955,-1.8823812007904053,-1.504713773727417,-1.2563971281051636,-1.3240504264831543,-1.6565138101577759,-0.20112738013267517,0.029016099870204926,-0.04963280260562897,-0.03787364438176155,0.14095716178417206,0.6534730792045593,0.9086620807647705,1.04289972782135,1.2246321439743042,1.4130840301513672,1.4170546531677246,1.335504174232483,1.2075278759002686",25,185,71,male
23.07.2024 20:42,Dip,"1.6103696823120117,1.9226330518722534,2.2241287231445312,3.1064820289611816,2.334796667098999,3.442075490951538,3.0137600898742676,4.289134502410889,6.484549522399902,7.197610378265381,8.738588333129883,9.966704368591309,11.518449783325195,9.909276962280273,8.924630165100098,5.5722856521606445,3.972085475921631,3.885345697402954","9.442676544189453,9.711869239807129,9.475577354431152,9.503094673156738,9.67657470703125,8.361120223999023,9.336793899536133,7.8795647621154785,6.332006931304932,6.809374809265137,4.694717884063721,2.0548365116119385,-1.6235301494598389,1.6360924243927002,6.087340831756592,8.434102058410645,8.394021987915039,7.281957626342773","-0.24945175647735596,0.04785645380616188,-0.2793620526790619,-0.4618147611618042,-0.19740787148475647,-0.6418746709823608,0.14297115802764893,-0.6735795736312866,-2.169093608856201,-1.052243709564209,-1.0839486122131348,-0.6263213157653809,-0.9577272534370422,0.46002015471458435,0.698704183101654,-2.3222343921661377,-2.8624141216278076,-1.414756417274475","-0.01572977937757969,0.1408044397830963,0.058948494493961334,0.0959058403968811,0.0861319974064827,0.060933809727430344,0.7194465398788452,0.4973970353603363,0.5929974317550659,0.5372560024261475,0.07437284290790558,-0.04444044828414917,-0.10842858254909515,0.26374107599258423,0.7464773058891296,0.4161519408226013,-0.20952677726745605,-0.650418758392334","0.17730364203453064,0.06734789162874222,-0.060933809727430344,-0.0835358202457428,0.17852537333965302,0.30802878737449646,0.9894489645957947,0.498924195766449,0.693026602268219,0.8991936445236206,0.1699732542037964,0.10720685124397278,0.13240504264831543,0.2817615866661072,0.2814561724662781,-0.08155050873756409,-0.47219884395599365,-1.3087787628173828","0.05650503560900688,0.10613783448934555,0.028405234217643738,0.08429940044879913,0.06933320313692093,0.030695978552103043,0.6890559792518616,0.7307475209236145,1.0809260606765747,1.5053247213363647,1.6455183029174805,1.641547679901123,1.2718214988708496,-0.30772337317466736,-1.7197383642196655,-1.815796971321106,-2.0945041179656982,-2.2649354934692383",25,185,71,male
23.07.2024 20:42,Dip,"3.583251953125,2.097907304763794,4.759324073791504,5.961119174957275,7.59362268447876,10.534401893615723,10.920244216918945,10.159924507141113,6.019145488739014,2.7672994136810303,6.806384086608887","7.690532207489014,8.561519622802734,7.829315662384033,8.178069114685059,5.679962635040283,2.3814568519592285,1.2765709161758423,6.401997089385986,7.037291526794434,8.49152946472168,5.682953834533691","-1.5014961957931519,-1.0947163105010986,-1.6115660667419434,-0.5940182209014893,-1.6995022296905518,-1.3728820085525513,-0.7046862840652466,-0.1501496136188507,-2.2157537937164307,-0.0323031060397625,-1.3232308626174927","-0.589179515838623,-0.9341656565666199,-0.6415612101554871,0.6551529765129089,0.7241807579994202,0.3962988257408142,0.16325373947620392,-0.10751228034496307,0.009926560334861279,0.37629300355911255,-0.011759156361222267","-1.6716327667236328,-1.0068585872650146,-0.2987131178379059,0.7162395119667053,0.8859072923660278,0.9973902106285095,0.4769330322742462,0.10903944820165634,-0.04902193695306778,0.168751522898674,-0.25641068816185","-1.2255483865737915,-1.665065884590149,-0.7513642311096191,0.9469938278198242,1.3521502017974854,1.281595230102539,1.671938180923462,2.0563251972198486,0.3367394804954529,-1.5390750169754028,-2.1339049339294434",25,185,71,male
23.07.2024 20:42,Dip,"2.5387847423553467,2.455035924911499,4.931607246398926,7.275975227355957,8.018348693847656,9.508479118347168,11.71705436706543,10.552946090698242,7.001997470855713,4.086342811584473,4.540380954742432","10.456634521484375,9.30329418182373,8.722436904907227,6.903293132781982,5.663212776184082,3.0681967735290527,0.5557330846786499,3.0275187492370605,7.638488292694092,8.816953659057617,7.179066181182861","-0.2799602448940277,-0.9882357716560364,-1.4267204999923706,0.4372883439064026,-1.0061819553375244,-0.7573283910751343,-0.7549355626106262,-0.7232306599617004,-1.8161523342132568,-0.3888336718082428,-1.5643078088760376","-0.6137668490409851,-0.7093672752380371,-0.831234872341156,-0.7831292152404785,-0.12828169763088226,0.6035348773002625,0.5783366560935974,0.4918992519378662,0.1999056488275528,0.1241583600640297,-0.2974913716316223","-1.4665347337722778,-1.6430747509002686,-2.6203064918518066,-1.0992519855499268,1.3796391487121582,0.9769262671470642,1.0557278394699097,0.7212791442871094,0.5690209865570068,0.5157229900360107,0.0734565481543541","-1.9729419946670532,-1.4802792072296143,-1.3351987600326538,-1.7206547260284424,0.2554943859577179,1.0615310668945312,1.107956886291504,1.358258843421936,1.1496484279632568,1.679421305656433,1.82877779006958",25,185,71,male
23.07.2024 20:42,Dip,"3.995415687561035,1.461416482925415,5.517848968505859,1.965105652809143,5.814558982849121,6.405586242675781,8.319844245910645,9.44327449798584,11.779866218566895,10.720443725585938,7.47637414932251,6.065805435180664,3.809971809387207,1.4057832956314087,4.1970109939575195,0.12323036789894104","9.336793899536133,9.606584548950195,5.894120216369629,8.812766075134277,8.181658744812012,6.97268533706665,5.4418768882751465,3.855435371398926,0.16091732680797577,3.937987804412842,6.629913330078125,6.658627033233643,8.61057186126709,8.672187805175781,8.792427062988281,10.182656288146973","0.760917603969574,-1.1312068700790405,-1.3561322689056396,-0.9068797826766968,-1.322034478187561,0.6795616149902344,0.41874396800994873,-0.5754738450050354,-0.3026920557022095,-1.2939188480377197,-0.4701896607875824,-2.936591625213623,-1.2305090427398682,-2.7942185401916504,-0.9475577473640442,-0.32123643159866333","0.08857546001672745,0.4271475374698639,0.09269879758358002,-0.6044511795043945,-0.6582072973251343,-0.4964807331562042,-0.7695375084877014,0.008246680721640587,0.09437867999076843,0.7823656797409058,0.446389764547348,0.18616119027137756,-0.03573561832308769,0.21059578657150269,0.17821992933750153,0.37522396445274353","0.09789115190505981,0.29107728600502014,-0.029932396486401558,-1.2631165981292725,-1.650099754333496,-1.9129245281219482,-0.8258898258209229,0.6015495657920837,0.9544769525527954,1.1386528015136719,0.3637702465057373,0.4306600093841553,-0.05955936014652252,0.6062837839126587,0.01970040425658226,-0.21044307947158813","-0.3729332387447357,-1.7701348066329956,-2.6314547061920166,-1.9575176239013672,-1.5957326889038086,-1.69622004032135,-1.1554516553878784,0.3295617997646332,0.35705074667930603,1.3069461584091187,1.2933543920516968,1.1762210130691528,1.5693128108978271,1.525483250617981,-0.24174992740154266,-1.3333661556243896",25,185,71,male
23.07.2024 20:42,Dip,"2.0895323753356934,0.7932206988334656,4.081557273864746,4.464408874511719,6.9720869064331055,6.214758396148682,8.723034858703613,9.250652313232422,11.294122695922852,12.207582473754883,9.693922996520996,6.869793891906738,7.694719314575195,4.47697114944458,3.90568470954895,2.5603201389312744,2.667997360229492,3.204587697982788,1.810768485069275,2.5220351219177246,1.5954145193099976,2.0416758060455322,1.6791633367538452,1.1976077556610107,-0.048454657196998596","9.651450157165527,9.837491989135742,8.294121742248535,9.091529846191406,6.203990936279297,7.210172653198242,5.5591254234313965,4.039084434509277,-0.4785645306110382,-2.2749760150909424,3.1794631481170654,6.09751033782959,6.771687984466553,7.993224143981934,8.653044700622559,9.17886734008789,8.539385795593262,9.6466646194458,9.641879081726074,9.373882293701172,9.629316329956055,9.262018203735352,9.8267240524292,9.402596473693848,10.04566764831543","-0.9493523836135864,-0.019142581149935722,-1.7497515678405762,0.6502495408058167,-2.699702262878418,-0.8129615187644958,-1.3004990816116333,-0.6209374666213989,-1.3764712810516357,-0.7848458290100098,1.3549357652664185,-0.1740778535604477,-1.2915260791778564,-0.9750752449035645,-1.046859860420227,-2.352144718170166,-1.4787644147872925,-0.7423732280731201,-0.14895321428775787,0.07058826833963394,0.7962117195129395,-0.03529413416981697,0.3936193287372589,0.8123632669448853,1.373480200767517","-0.06673702597618103,-0.6420193910598755,-0.4602869749069214,-0.4586070775985718,-0.9234755635261536,-0.5006040930747986,0.0003054326225537807,-0.07788532227277756,-0.038637228310108185,0.06154467165470123,0.42241331934928894,0.4518875777721405,0.4648684561252594,0.2941316068172455,0.2565633952617645,-0.00809396430850029,-0.15806138515472412,-0.01572977937757969,0.16584990918636322,0.7777841687202454,0.06582073122262955,-0.41859540343284607,-0.5920811295509338,-0.5238169431686401,-0.6102544069290161","0.09651670604944229,-0.9903652667999268,-1.1175779104232788,-1.1174252033233643,-1.5004377365112305,-0.24205535650253296,-0.03237585723400116,0.485027015209198,0.26374107599258423,0.2886338233947754,0.058184914290905,0.23426681756973267,0.37629300355911255,0.6397286057472229,0.46502116322517395,0.27550023794174194,-0.23808473348617554,0.2623666226863861,0.19975294172763824,0.7345654368400574,-0.38667771220207214,-0.9228646755218506,-1.1397218704223633,-1.540602207183838,-1.5903877019882202","-1.987450122833252,-1.9052886962890625,-1.6615535020828247,-1.7670804262161255,-1.8661932945251465,-0.44104471802711487,0.09529497474431992,0.06322455406188965,-0.0006108652451075613,0.3627012372016907,0.5584835410118103,1.2875511646270752,1.0340421199798584,1.4382822513580322,1.221577763557434,1.3662000894546509,1.1702650785446167,0.7283040881156921,-0.665232241153717,-2.2716550827026367,-2.1398608684539795,-2.1308507919311523,-1.6421585083007812,-1.338405728340149,-1.0494664907455444",25,185,71,male
23.07.2024 20:43,Dip,"1.8215361833572388,1.4273186922073364,1.2693923711776733,0.916451096534729,1.5756736993789673,1.2047861814498901,1.384247899055481,2.231307029724121,2.176870346069336,1.2083754539489746,1.0671988725662231,1.2586246728897095,0.9020941257476807,1.975873351097107,1.1341979503631592,1.6145570278167725,1.8556339740753174,2.018944025039673","9.711270332336426,9.56770133972168,9.731609344482422,9.845867156982422,9.79262638092041,9.77527904510498,9.851848602294922,9.333803176879883,9.644869804382324,9.88833999633789,9.862018585205078,9.689735412597656,9.681958198547363,9.618548393249512,9.672985076904297,9.637691497802734,9.733404159545898,9.265607833862305","0.2560320198535919,0.50907301902771,0.16091732680797577,0.48514479398727417,0.27397820353507996,0.33439695835113525,0.5461617708206177,0.05802594870328903,-0.1986042857170105,0.23748764395713806,0.706480860710144,0.9523434042930603,0.7824530005455017,0.43908295035362244,0.3601198196411133,0.6658028960227966,0.18364913761615753,0.633499801158905","0.055283304303884506,-0.019089538604021072,0.036193765699863434,0.03787364438176155,0.011453723534941673,0.033139441162347794,-0.08979719132184982,-0.013286318629980087,-0.04444044828414917,-0.06719517707824707,-0.06963863968849182,-0.04077525436878204,0.014355333521962166,0.04657847434282303,0.04917465150356293,0.03848451003432274,0.06505715101957321,-0.05849034711718559","-0.4024074673652649,-0.21334469318389893,0.10277807712554932,0.028557950630784035,0.01771509274840355,0.11071932315826416,0.3793473243713379,-0.20005837082862854,-0.15806138515472412,0.3013092875480652,0.12721268832683563,0.15424346923828125,-0.02382374368607998,-0.14294247329235077,0.0981965884566307,-0.022602014243602753,0.016340645030140877,-0.1391245573759079","0.04902193695306778,-0.043218716979026794,0.02886338345706463,0.03481931984424591,0.015882495790719986,0.037110064178705215,-0.04138612002134323,-0.02168571576476097,-0.013897184282541275,0.022602014243602753,0.004428773187100887,-0.00931569468230009,-0.014966198243200779,-0.005039638374000788,0.03084869496524334,0.059864792972803116,0.05054909735918045,-0.07147123664617538",25,185,71,male
23.07.2024 20:43,Dip,"1.963310956954956,2.2474586963653564,2.0344974994659424,2.286940336227417,3.5682966709136963,3.638885021209717,4.081557273864746,7.151548862457275,6.2871413230896,8.524430274963379,9.155537605285645,9.866804122924805,9.263215065002441,11.057233810424805,11.517253875732422,7.846663475036621,5.4658050537109375,4.911866664886475","9.491130828857422,9.558130264282227,9.476774215698242,9.426525115966797,7.679165840148926,8.203792572021484,9.375677108764648,7.172485828399658,6.358926296234131,4.7503509521484375,3.776472330093384,2.063809633255005,2.303689956665039,-0.9218349456787109,1.2388839721679688,5.065605640411377,7.163512706756592,9.036494255065918","-0.12263216078281403,-0.23389841616153717,0.15672987699508667,0.046061836183071136,-1.2885349988937378,-1.3507484197616577,-1.0151549577713013,-1.4602199792861938,-2.237887382507324,-1.048654556274414,-1.042074203491211,-1.8077775239944458,0.13998012244701385,-0.7178468108177185,0.2955136001110077,-0.7190431952476501,-1.4057832956314087,-0.8111668825149536","0.14294247329235077,0.10812314599752426,0.033597588539123535,0.19425514340400696,0.394008070230484,0.6467535495758057,0.49098294973373413,0.3933972120285034,0.20234911143779755,0.10567969083786011,0.29138273000717163,0.3988949954509735,0.08735372871160507,-0.15714508295059204,-0.0010690141934901476,0.26022860407829285,0.23167064785957336,0.05207626149058342","-0.01466076634824276,-0.043676864355802536,0.12034045159816742,-0.01466076634824276,0.3649919927120209,0.5798638463020325,0.5268712639808655,0.2710714638233185,0.6585127115249634,0.021380282938480377,0.18768835067749023,0.2635883390903473,0.6096435189247131,0.13271047174930573,0.12797626852989197,0.08750644326210022,0.2503020465373993,-0.04489859566092491","0.12110403180122375,0.10415252298116684,0.098502017557621,0.16920967400074005,0.3237585723400116,0.8958339095115662,1.0459539890289307,1.151481032371521,0.9912815690040588,0.9734137654304504,0.9289733171463013,0.7991644740104675,0.6522513628005981,0.9509644508361816,0.3631593883037567,-1.1386528015136719,-2.1262691020965576,-2.470491886138916",25,185,71,male
23.07.2024 20:43,Dip,"2.68953275680542,9.641280174255371,1.7718851566314697,6.255436420440674,6.634100914001465,6.795616149902344,8.767302513122559,9.267401695251465,12.393625259399414,8.10269546508789,5.7750773429870605,2.6009981632232666","8.85763168334961,7.779066562652588,9.025128364562988,7.612166881561279,7.5080790519714355,6.141179084777832,3.4091739654541016,2.3467607498168945,0.5832505226135254,4.507479667663574,7.631907939910889,9.139984130859375","1.7138592004776,-1.2221341133117676,-1.6929219961166382,-2.1445672512054443,-1.4117653369903564,-1.0205388069152832,-0.4139583110809326,-0.6735795736312866,-2.0069799423217773,0.018544375896453857,-1.5427724123001099,-0.31465616822242737","-0.6415612101554871,-0.3649919927120209,-0.17211128771305084,0.801913321018219,0.6200281977653503,0.2767219543457031,0.3998112976551056,0.18478673696517944,-0.23716843128204346,0.12034045159816742,0.20845776796340942,-0.026572637259960175","-1.5123496055603027,-1.5966490507125854,-0.7409795522689819,1.4297300577163696,0.9867000579833984,0.4314235746860504,0.5123631954193115,0.6111706495285034,0.020311269909143448,-0.11820242553949356,0.351400226354599,-0.10262536257505417","-1.8958202600479126,-1.6052011251449585,-0.15882496535778046,1.362076759338379,1.268614411354065,1.102611780166626,1.398881435394287,1.173930287361145,1.0374019145965576,0.4356996417045593,-1.5598443746566772,-2.2936463356018066",25,185,71,male
23.07.2024 20:43,Dip,"6.205785751342773,4.804189682006836,3.947559118270874,8.252246856689453,7.401000499725342,8.259425163269043,10.506884574890137,9.014959335327148,12.388838768005371,9.952347755432129,6.713063716888428,8.21994400024414,3.9152560234069824,2.2360928058624268","7.526025295257568,8.630910873413086,9.678967475891113,5.766104221343994,6.526423931121826,3.4432718753814697,2.882154941558838,1.6510475873947144,-3.0580272674560547,3.3822548389434814,6.190830230712891,6.464808464050293,8.551948547363281,9.111868858337402","0.3314059376716614,-3.7190446853637695,-1.7096717357635498,-1.7928223609924316,-1.6103696823120117,-2.4819552898406982,-0.020937198773026466,0.48095735907554626,-1.0564311742782593,-0.729810893535614,2.049452543258667,-2.1517457962036133,-1.9381862878799438,-0.02153540402650833","-0.39187005162239075,-0.5337435007095337,-0.944855809211731,-0.3043636083602905,0.2382374405860901,0.9732610583305359,0.38728857040405273,0.22632557153701782,0.014049900695681572,-0.0007635815418325365,-0.294895201921463,-0.47280970215797424,0.22128593921661377,0.5093088746070862","-1.2748757600784302,-1.8541287183761597,-2.0815234184265137,-0.9001099467277527,0.06261368840932846,2.082134246826172,1.0632109642028809,0.4586070775985718,0.06872233748435974,0.3449861407279968,0.13607023656368256,-0.3142901659011841,0.06643159687519073,0.35934147238731384","-2.166738986968994,-1.8875735998153687,-1.97080397605896,-0.251218318939209,0.4178318381309509,1.5415184497833252,1.244027018547058,1.106735110282898,1.3419182300567627,1.1009318828582764,1.0128145217895508,0.8110763430595398,-0.44318273663520813,-1.785253643989563",25,185,71,male
23.07.2024 20:43,Dip,"10.427921295166016,3.7118661403656006,4.285545349121094,7.654639720916748,8.806783676147461,9.080163955688477,9.719645500183105,11.554940223693848,10.740184783935547,5.802595138549805,6.7794647216796875,0.9254241585731506,4.728217601776123","6.725028038024902,7.22871732711792,7.530212879180908,7.716254711151123,4.874179840087891,3.3445677757263184,1.8137595653533936,-1.8634105920791626,0.8165507316589355,6.522834300994873,6.546762943267822,13.366307258605957,7.7593255043029785","-1.3698909282684326,-1.5840486288070679,-1.705484390258789,-2.142772674560547,-0.3188436031341553,-0.7668996453285217,0.21355941891670227,0.5838487148284912,-0.4205385744571686,1.3519448041915894,-2.682952404022217,-2.1445672512054443,2.5334010124206543","-0.3384193480014801,-0.204487144947052,-0.47479501366615295,-0.36300668120384216,-0.5015203952789307,-0.14996741712093353,0.9185886383056641,0.7414376735687256,0.3170390725135803,0.03344487398862839,-0.06719517707824707,-0.17027868330478668,-0.27290403842926025","0.3442225754261017,-0.702800452709198,-1.5697709321975708,-1.429577350616455,-1.6265814304351807,-1.0380127429962158,0.7834346890449524,2.10168194770813,0.656069278717041,0.399200439453125,0.35903605818748474,0.24007004499435425,-0.15515977144241333","-2.2629501819610596,-1.884366512298584,-1.54640531539917,-1.62047278881073,-1.4223997592926025,-0.23151792585849762,1.2744176387786865,1.3515393733978271,1.5112806558609009,1.2844969034194946,1.2133311033248901,1.1012372970581055,0.5426010489463806",25,185,71,male
23.07.2024 20:43,Dip,"2.1672990322113037,2.2881367206573486,4.613960266113281,5.201996326446533,7.130013465881348,6.563512325286865,9.613762855529785,9.865009307861328,9.582656860351562,12.05922794342041,8.825926780700684,6.914061069488525,4.719842433929443,4.791627407073975,2.035693883895874,1.252044439315796,4.514060020446777,3.3996028900146484,0.8805587291717529,3.4169507026672363","8.886344909667969,8.420941352844238,10.135398864746094,10.564311981201172,6.896114826202393,6.69571590423584,4.128815650939941,1.8400806188583374,1.2478569746017456,2.946761131286621,3.2715866565704346,6.485147476196289,6.0508503913879395,9.044271469116211,8.279166221618652,8.376075744628906,9.035298347473145,8.94377326965332,10.020543098449707,9.205188751220703","-0.5515456199645996,-1.563111424446106,-0.9822536706924438,-1.3244273662567139,-0.898504912853241,-1.9351953268051147,0.21954147517681122,-1.841277003288269,-1.074377417564392,-1.1545369625091553,-0.885344386100769,1.4291132688522339,-1.7228323221206665,-1.1078768968582153,-1.4811571836471558,0.003589233849197626,-1.4578272104263306,-0.5790630578994751,0.003589233849197626,-0.2955136001110077","0.3773620128631592,0.5025894045829773,0.10797043144702911,-0.4386012554168701,-0.5351179838180542,-0.7067710757255554,-0.8854491710662842,-0.10201449692249298,0.7536550164222717,0.5861251950263977,0.4144720733165741,0.2165517359972,0.2028072625398636,-0.08048149943351746,-0.18219055235385895,-0.09666942805051804,0.052381694316864014,0.3367394804954529,-0.031154127791523933,-0.5957463383674622","0.08231408894062042,0.27947086095809937,-0.5319108963012695,-1.4540120363235474,-1.4450017213821411,-1.2764029502868652,-0.5154175758361816,-0.4395175576210022,1.4734070301055908,1.0239628553390503,1.211803913116455,0.4095851480960846,0.4329507350921631,-0.060933809727430344,0.030695978552103043,0.24174992740154266,-0.19578230381011963,0.6325509548187256,-0.16814066469669342,-1.7084373235702515","-1.0201449394226074,-2.035250186920166,-2.571284532546997,-2.0752620697021484,-1.819920301437378,-1.7058411836624146,-1.3649784326553345,-0.5186246037483215,1.20859694480896,1.6992744207382202,1.4260649681091309,1.3755158185958862,1.4625641107559204,1.286940336227417,0.9408851861953735,0.9234755635261536,-0.8009970784187317,-2.236377716064453,-2.486985206604004,-1.5490015745162964",25,185,71,male
23.07.2024 20:44,Dip,"1.7431713342666626,2.0889341831207275,1.8149559497833252,1.908874273300171,2.0374884605407715,2.8145575523376465,2.68534517288208,4.325026988983154,5.758925914764404,5.243870735168457,5.772684574127197,7.21316385269165,9.17707347869873,10.38485050201416,9.748359680175781,10.377073287963867,11.015358924865723,8.7505521774292,5.5968122482299805,4.289134502410889,5.834897994995117","9.600603103637695,9.445667266845703,9.55633544921875,9.542576789855957,9.625727653503418,8.919844627380371,9.332008361816406,7.320242881774902,7.94297456741333,7.989634990692139,7.5463643074035645,6.56411075592041,3.806382656097412,1.293320655822754,-0.3732803463935852,0.04666004329919815,2.170290231704712,5.151747226715088,6.897909641265869,8.746963500976562,7.767102241516113","-0.06281159073114395,-0.012562318705022335,0.12741780281066895,0.0933200865983963,0.038285162299871445,-0.4336991012096405,-0.05802594870328903,-1.4327025413513184,-1.0701899528503418,-0.8255237936973572,-1.9465612173080444,-0.6771687865257263,-0.5611169338226318,-2.771486759185791,1.6187444925308228,0.4911268353462219,-3.345165967941284,0.040677983313798904,-2.9928228855133057,-2.2444677352905273,-1.7324036359786987","-0.14126259088516235,0.02015855349600315,0.0555887371301651,0.08521570265293121,0.24236078560352325,0.365755558013916,0.2981022298336029,0.49464812874794006,0.4421137273311615,0.21273382008075714,0.413555771112442,0.20876319706439972,0.3891211748123169,0.08384125679731369,-0.26282477378845215,0.22449298202991486,0.3318525552749634,0.39156460762023926,0.15103642642498016,-0.37461310625076294,-0.7318165898323059","0.15027284622192383,0.08338310569524765,0.09666942805051804,0.044135015457868576,0.2580905556678772,0.11102475970983505,0.2658790946006775,0.37659841775894165,0.8042041063308716,-0.021991148591041565,0.27947086095809937,0.3878994286060333,0.22067506611347198,0.7970264554023743,-0.009773843921720982,0.03878994286060333,-0.2719877362251282,0.569631814956665,-0.24678955972194672,-1.2286027669906616,-1.6975945234298706","-0.055894169956445694,0.0039706239476799965,0.025656340643763542,0.07208210229873657,0.21700987219810486,0.34987306594848633,0.3168863356113434,0.8784242272377014,1.0803152322769165,1.324813961982727,1.6027576923370361,1.7957911491394043,1.500285029411316,0.7742717266082764,0.3582724630832672,-0.6148358583450317,-1.0951286554336548,-1.5966490507125854,-1.7644842863082886,-2.1030564308166504,-1.6836973428726196",25,185,71,male
